#Parameters = {L=149.416; Lf=38; Lg=192.8032053872; W=102.45668571429; Wf=3.1; Wg=107.84389110149; ataslengkung=17.811178807947; bawahlengkung=49.475496688742; dgs=160; h=0.89786756453423; sampingdgs=0; skala=8.5380571428571; t=0.019640852974186}
#"Frequency / MHz"	"VSWR1 [Magnitude]"
#-------------------------------------
601.00000000000	2.1888827442591
601.40002441406	2.1901041538814
601.79998779297	2.1913234157646
602.20001220703	2.1925407260768
602.59997558594	2.1937556877797
603.00000000000	2.1949687099496
603.40002441406	2.1961793129005
603.79998779297	2.1973878658581
604.20001220703	2.1985940505237
604.59997558594	2.1997978215108
605.00000000000	2.2009993206149
605.40002441406	2.2021980980208
605.79998779297	2.2033943686337
606.20001220703	2.2045880067331
606.59997558594	2.2057788769161
607.00000000000	2.2069668862826
607.40002441406	2.2081520782451
607.79998779297	2.2093339815473
608.20001220703	2.2105129486729
608.59997558594	2.2116884045876
609.00000000000	2.2128608002749
609.40002441406	2.2140294568529
609.79998779297	2.2151945511362
610.20001220703	2.2163561408552
610.59997558594	2.2175136222824
611.00000000000	2.2186671522676
611.40002441406	2.2198163655846
611.79998779297	2.2209613992488
612.20001220703	2.2221018343454
612.59997558594	2.2232377637012
613.00000000000	2.2243688253822
613.40002441406	2.2254949657042
613.79998779297	2.2266160173793
614.20001220703	2.2277316940664
614.59997558594	2.2288421127992
615.00000000000	2.2299466282415
615.40002441406	2.2310454557870
615.79998779297	2.2321379230762
616.20001220703	2.2332244289035
616.59997558594	2.2343043182780
617.00000000000	2.2353776047250
617.40002441406	2.2364440692871
617.79998779297	2.2375033981431
618.20001220703	2.2385554927631
618.59997558594	2.2396000895459
619.00000000000	2.2406368237662
619.40002441406	2.2416658002883
619.79998779297	2.2426863393853
620.20001220703	2.2436983534580
620.59997558594	2.2447020090490
621.00000000000	2.2456966315892
621.40002441406	2.2466821700345
621.79998779297	2.2476581853217
622.20001220703	2.2486243399935
622.59997558594	2.2495809678195
623.00000000000	2.2505272043537
623.40002441406	2.2514630259498
623.79998779297	2.2523883653468
624.20001220703	2.2533027653998
624.59997558594	2.2542056156101
625.00000000000	2.2550973362057
625.40002441406	2.2559770941093
625.79998779297	2.2568450299826
626.20001220703	2.2577007021091
626.59997558594	2.2585438854697
627.00000000000	2.2593740965533
627.40002441406	2.2601913026680
627.79998779297	2.2609952850913
628.20001220703	2.2617856642946
628.59997558594	2.2625621416360
629.00000000000	2.2633243118654
629.40002441406	2.2640722236766
629.79998779297	2.2648054598988
630.20001220703	2.2655237184762
630.59997558594	2.2662266860000
631.00000000000	2.2669143459248
631.40002441406	2.2675860372122
631.79998779297	2.2682418012209
632.20001220703	2.2688813979458
632.59997558594	2.2695044459090
633.00000000000	2.2701106463665
